Log file open, 12/18/22 17:32:57
[2022.12.21-00.41.12:273][908]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'LandscapeMaterialInstanceConstant_3': LandscapeStreamingProxy /Game/Levels/DemoScene.DemoScene:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_1_4_0
[2022.12.21-00.41.12:273][908]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'LandscapeMaterialInstanceConstant_4': LandscapeStreamingProxy /Game/Levels/DemoScene.DemoScene:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_1_4_0
[2022.12.21-00.41.12:273][908]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'LandscapeMaterialInstanceConstant_6': LandscapeStreamingProxy /Game/Levels/DemoScene.DemoScene:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_1_4_0
[2022.12.21-00.41.12:273][908]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'LandscapeMaterialInstanceConstant_0EditorOnlyData': LandscapeMaterialInstanceConstant /Game/Levels/DemoScene.DemoScene:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_1_4_0.LandscapeMaterialInstanceConstant_0
[2022.12.21-00.41.12:273][908]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'LandscapeMaterialInstanceConstant_1EditorOnlyData': LandscapeMaterialInstanceConstant /Game/Levels/DemoScene.DemoScene:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_1_4_0.LandscapeMaterialInstanceConstant_1
[2022.12.21-00.41.12:273][908]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'LandscapeMaterialInstanceConstant_2EditorOnlyData': LandscapeMaterialInstanceConstant /Game/Levels/DemoScene.DemoScene:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_1_4_0.LandscapeMaterialInstanceConstant_2
[2022.12.21-00.41.12:273][908]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'LandscapeMaterialInstanceConstant_3EditorOnlyData': LandscapeMaterialInstanceConstant /Game/Levels/DemoScene.DemoScene:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_1_4_0.LandscapeMaterialInstanceConstant_3
[2022.12.21-00.41.12:273][908]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'LandscapeMaterialInstanceConstant_4EditorOnlyData': LandscapeMaterialInstanceConstant /Game/Levels/DemoScene.DemoScene:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_1_4_0.LandscapeMaterialInstanceConstant_4
[2022.12.21-00.41.12:273][908]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'LandscapeMaterialInstanceConstant_6EditorOnlyData': LandscapeMaterialInstanceConstant /Game/Levels/DemoScene.DemoScene:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_1_4_0.LandscapeMaterialInstanceConstant_6
[2022.12.21-00.41.12:273][908]LoadErrors: Warning: CreateExport: Failed to load Outer for resource 'RootComponent0': LandscapeStreamingProxy /Game/Levels/DemoScene.DemoScene:PersistentLevel.LandscapeStreamingProxy_D7T4VF4LBP34PHV9XOEVM5TIG_1_1_4_0
[2022.12.21-00.41.12:277][908]PIE: Server logged in
[2022.12.21-00.41.12:277][908]PIE: Play in editor total start time 0.234 seconds.
[2022.12.21-00.41.18:966][382]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.21-00.41.18:966][382]LogWorld: BeginTearingDown for /Game/Levels/UEDPIE_0_DemoScene
[2022.12.21-00.41.18:968][382]LogWorld: UWorld::CleanupWorld for DemoScene, bSessionEnded=true, bCleanupResources=true
[2022.12.21-00.41.18:968][382]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.21-00.41.18:968][382]LogContentBundle: [Container: DemoScene] Deleting container.
[2022.12.21-00.41.18:974][382]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.21-00.41.18:980][382]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.21-00.41.19:041][382]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.21-00.41.19:042][382]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2022.12.21-00.41.19:058][382]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2022.12.21-00.41.19:063][382]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.21-00.41.19:069][382]LogUObjectHash: Compacting FUObjectHashTables data took   2.69ms
[2022.12.21-00.41.19:141][383]LogPlayLevel: Display: Destroying online subsystem :Context_18
[2022.12.21-00.41.21:951][550]LogViewport: Scene viewport resized to 456x184, mode Windowed.
[2022.12.21-00.41.25:337][704]LogViewport: Scene viewport resized to 456x184, mode Windowed.
[2022.12.21-00.41.33:594][126]LogViewport: Scene viewport resized to 456x184, mode Windowed.
[2022.12.21-00.41.44:996][632]LogViewport: Scene viewport resized to 456x184, mode Windowed.
[2022.12.21-00.41.50:688][899]LogViewport: Scene viewport resized to 456x184, mode Windowed.
[2022.12.21-00.41.54:182][ 59]Cmd: DELETE
[2022.12.21-00.41.54:182][ 59]Cmd: ACTOR DELETE
[2022.12.21-00.41.54:191][ 59]LogEditorActor: Deleted Actor: SkeletalMeshActor
[2022.12.21-00.41.54:254][ 59]LogUObjectHash: Compacting FUObjectHashTables data took   1.77ms
[2022.12.21-00.41.54:257][ 59]LogEditorActor: Deleted 1 Actors (0.074 secs)
[2022.12.21-00.41.55:526][142]LogViewport: Scene viewport resized to 456x184, mode Windowed.
[2022.12.21-00.41.56:319][168]Cmd: EDIT COPY
[2022.12.21-00.41.57:213][208]Cmd: EDIT PASTE
[2022.12.21-00.41.57:253][208]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.41.57:254][208]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.41.57:255][208]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.41.57:397][209]LogViewport: Scene viewport resized to 456x184, mode Windowed.
[2022.12.21-00.42.03:215][410]Cmd: DELETE
[2022.12.21-00.42.03:216][410]Cmd: ACTOR DELETE
[2022.12.21-00.42.03:216][410]LogEditorActor: Cannot delete component CameraComponent /Game/Levels/DemoScene.DemoScene:PersistentLevel.BP_ThirdPersonCharacter_C_UAID_309C234598BFF15401_1530815283.FollowCamera: Can't delete non-instanced components or the scene root.
[2022.12.21-00.42.05:166][477]Cmd: DELETE
[2022.12.21-00.42.05:167][477]Cmd: ACTOR DELETE
[2022.12.21-00.42.05:167][477]LogEditorActor: Cannot delete component SpringArmComponent /Game/Levels/DemoScene.DemoScene:PersistentLevel.BP_ThirdPersonCharacter_C_UAID_309C234598BFF15401_1530815283.CameraBoom: Can't delete non-instanced components or the scene root.
[2022.12.21-00.42.06:669][530]Cmd: DELETE
[2022.12.21-00.42.06:669][530]Cmd: ACTOR DELETE
[2022.12.21-00.42.06:669][530]LogEditorActor: Cannot delete component SpringArmComponent /Game/Levels/DemoScene.DemoScene:PersistentLevel.BP_ThirdPersonCharacter_C_UAID_309C234598BFF15401_1530815283.CameraBoom: Can't delete non-instanced components or the scene root.
[2022.12.21-00.42.09:893][641]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.09:895][641]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.09:898][641]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.09:959][641]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.09:961][641]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.09:963][641]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:016][642]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:019][642]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:023][642]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:077][643]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:079][643]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:081][643]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:139][644]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:140][644]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:142][644]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:200][645]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:202][645]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:204][645]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:256][646]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:258][646]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:260][646]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:317][647]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:319][647]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:322][647]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:382][648]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:383][648]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:385][648]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:443][649]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:445][649]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:447][649]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:513][650]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:516][650]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:517][650]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:578][651]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:580][651]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:582][651]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:646][652]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:649][652]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:651][652]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:712][653]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:714][653]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:716][653]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:771][654]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:773][654]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:774][654]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:838][655]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:840][655]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:842][655]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:893][656]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:895][656]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:897][656]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:948][657]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:950][657]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.10:952][657]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.11:016][658]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.11:018][658]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.11:020][658]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.14:636][790]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.14:639][790]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.14:642][790]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.14:702][790]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.14:703][790]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.14:705][790]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.14:768][791]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.14:769][791]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.14:771][791]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.14:830][792]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.14:831][792]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.14:833][792]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.14:898][793]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.14:900][793]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.14:902][793]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.14:961][794]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.14:963][794]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.14:965][794]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.15:023][795]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.15:025][795]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.15:027][795]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.15:086][796]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.15:089][796]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.15:091][796]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.15:153][797]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.15:154][797]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.15:156][797]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.15:216][798]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.15:218][798]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.15:221][798]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.15:282][799]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.15:284][799]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.15:285][799]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.15:343][800]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.15:345][800]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.15:347][800]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.15:411][801]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.15:413][801]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.15:415][801]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.15:474][802]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.15:475][802]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.15:477][802]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.15:538][803]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.15:539][803]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.15:541][803]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.20:292][977]Cmd: DELETE
[2022.12.21-00.42.20:292][977]Cmd: ACTOR DELETE
[2022.12.21-00.42.20:292][977]LogEditorActor: Cannot delete component CharacterMovementComponent /Game/Levels/DemoScene.DemoScene:PersistentLevel.BP_ThirdPersonCharacter_C_UAID_309C234598BFF15401_1530815283.CharMoveComp: Can't delete non-instanced components or the scene root.
[2022.12.21-00.42.21:011][  0]Cmd: DELETE
[2022.12.21-00.42.21:011][  0]Cmd: ACTOR DELETE
[2022.12.21-00.42.21:011][  0]LogEditorActor: Cannot delete component CharacterMovementComponent /Game/Levels/DemoScene.DemoScene:PersistentLevel.BP_ThirdPersonCharacter_C_UAID_309C234598BFF15401_1530815283.CharMoveComp: Can't delete non-instanced components or the scene root.
[2022.12.21-00.42.21:194][  6]Cmd: DELETE
[2022.12.21-00.42.21:194][  6]Cmd: ACTOR DELETE
[2022.12.21-00.42.21:194][  6]LogEditorActor: Cannot delete component CharacterMovementComponent /Game/Levels/DemoScene.DemoScene:PersistentLevel.BP_ThirdPersonCharacter_C_UAID_309C234598BFF15401_1530815283.CharMoveComp: Can't delete non-instanced components or the scene root.
[2022.12.21-00.42.21:727][ 23]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.21:729][ 23]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.21:732][ 23]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.21:797][ 23]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.21:799][ 23]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.21:801][ 23]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
[2022.12.21-00.42.21:856][ 24]Warning: Invalid property value in defaults: RigVMModel___PBIK_BoneSettingToSolverBoneIndex(0)=
